market_id,market_slug,asset,is_active,is_closed,is_archived,volume_1mo_usd,volume_total_usd,wallet_flow_rows,trade_rows,copy_rows,market_flow_hourly_rows,whale_flow_hourly_rows,observed_flow_hours,first_flow_hour_ns,last_flow_hour_ns,coverage_span_hours,continuity_ratio,missing_hours_estimate,recent_coverage,coverage_need
2060993,will-the-price-of-solana-be-between-60-70-on-april-30,SOL,True,False,False,625.0,625.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2060995,will-the-price-of-solana-be-between-70-80-on-april-30,SOL,True,False,False,795.584399,795.5843990000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2060997,will-the-price-of-solana-be-between-80-90-on-april-30,SOL,True,False,False,75.610338,75.610338,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061000,will-the-price-of-solana-be-between-100-110-on-april-30,SOL,True,False,False,970.0,970.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061003,will-the-price-of-solana-be-between-110-120-on-april-30,SOL,True,False,False,944.5520190000001,944.5520190000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061005,solana-above-50-on-april-30,SOL,True,False,False,585.242002,585.242002,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061006,will-the-price-of-solana-be-between-120-130-on-april-30,SOL,True,False,False,795.0164,795.0164,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061008,will-the-price-of-solana-be-greater-than-130-on-april-30,SOL,True,False,False,0.0,591.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061009,solana-above-70-on-april-30,SOL,True,False,False,662.73,662.73,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061019,solana-above-120-on-april-30,SOL,True,False,False,0.0,582.462,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061022,solana-above-130-on-april-30,SOL,True,False,False,887.246,887.246,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061024,solana-above-140-on-april-30,SOL,True,False,False,791.0674999999999,791.0674999999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061035,will-the-price-of-xrp-be-between-1pt10-1pt20-on-april-30,XRP,True,False,False,612.089654,612.089654,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061036,will-the-price-of-xrp-be-between-1pt20-1pt30-on-april-30,XRP,True,False,False,72.53,72.53,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061037,will-the-price-of-xrp-be-between-1pt30-1pt40-on-april-30,XRP,True,False,False,591.314333,591.3143330000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061039,will-the-price-of-xrp-be-between-1pt50-1pt60-on-april-30,XRP,True,False,False,5798.481004,5798.481004,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061040,will-the-price-of-xrp-be-between-1pt60-1pt70-on-april-30,XRP,True,False,False,539.4063,539.4063,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061051,xrp-above-1pt2-on-april-30,XRP,True,False,False,814.28,814.28,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061056,xrp-above-1pt5-on-april-30,XRP,True,False,False,815.59,815.5899999999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061062,xrp-above-1pt9-on-april-30,XRP,True,False,False,53.2122,53.2122,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061800,eth-updown-5m-1777051500,ETH,True,True,False,0.0,9967.240822999996,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2061847,btc-updown-5m-1777052100,BTC,True,True,False,0.0,99751.24239299963,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2067127,ethereum-etf-flows-on-april-28,ETH,True,False,False,59.989999999999995,59.989999999999995,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068887,will-the-price-of-bitcoin-be-less-than-70000-on-may-1,BTC,True,False,False,6054.796529000001,6054.796529,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068888,will-the-price-of-bitcoin-be-between-70000-72000-on-may-1,BTC,True,False,False,5690.349889,5690.349888999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068889,ethereum-above-1800-on-may-1,ETH,True,False,False,9470.133999999998,9470.133999999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068890,will-the-price-of-bitcoin-be-between-72000-74000-on-may-1,BTC,True,False,False,790.0550029999999,790.0550029999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068891,ethereum-above-1900-on-may-1,ETH,True,False,False,7443.009730000001,7443.009729999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068893,ethereum-above-2000-on-may-1,ETH,True,False,False,5376.871617,5376.871617000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068894,ethereum-above-2100-on-may-1,ETH,True,False,False,61907.21676600001,61907.21676599996,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068895,will-the-price-of-bitcoin-be-between-76000-78000-on-may-1,BTC,True,False,False,73211.35361900002,73211.353619,54,54,0,13,13,13,1777539600000000000,1777636800000000000,27,0.4643,15,False,depth
2068896,will-the-price-of-bitcoin-be-between-78000-80000-on-may-1,BTC,True,False,False,811.727629,811.7276289999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068897,ethereum-above-2200-on-may-1,ETH,True,False,False,98734.458472,98734.458472,7,7,0,5,4,5,1777626000000000000,1777662000000000000,10,0.4545,6,False,depth
2068899,will-the-price-of-bitcoin-be-between-80000-82000-on-may-1,BTC,True,False,False,590.243735,590.243735,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068902,ethereum-above-2400-on-may-1,ETH,True,False,False,56995.88363199999,56995.88363200001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068903,will-the-price-of-bitcoin-be-between-84000-86000-on-may-1,BTC,True,False,False,0.0,93.03630600000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068904,ethereum-above-2500-on-may-1,ETH,True,False,False,68202.286321,68202.28632099996,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068906,ethereum-above-2600-on-may-1,ETH,True,False,False,9722.180605,9722.180605000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068907,will-the-price-of-bitcoin-be-greater-than-88000-on-may-1,BTC,True,False,False,909.019278,909.019278,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068908,ethereum-above-2700-on-may-1,ETH,True,False,False,5500.552088,5500.5520879999995,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068910,ethereum-above-2800-on-may-1,ETH,True,False,False,0.0,6550.995,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068920,bitcoin-above-68k-on-may-1,BTC,True,False,False,86883.49373399999,86883.49373399999,60,59,1,15,15,15,1777100400000000000,1777665600000000000,157,0.0949,143,False,depth
2068921,will-the-price-of-ethereum-be-between-1900-2000-on-may-1,ETH,True,False,False,0.0,85.005,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068923,bitcoin-above-70k-on-may-1,BTC,True,False,False,9727.567067999998,9727.567068000002,12,11,1,4,4,4,1777240800000000000,1777370400000000000,36,0.1081,33,False,depth
2068924,will-the-price-of-ethereum-be-between-2100-2200-on-may-1,ETH,True,False,False,536.583937,536.5839370000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068925,bitcoin-above-72k-on-may-1,BTC,True,False,False,90032.07803100001,90032.07803099994,209,206,3,27,26,27,1777100400000000000,1777683600000000000,162,0.1656,136,False,continuity_repair
2068926,will-the-price-of-ethereum-be-between-2200-2300-on-may-1,ETH,True,False,False,0.0,887.207467,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068928,will-the-price-of-ethereum-be-between-2300-2400-on-may-1,ETH,True,False,False,83.754383,83.754383,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068930,bitcoin-above-76k-on-may-1,BTC,True,False,False,96988.50226600001,96988.50226599988,143,137,6,29,27,29,1777392000000000000,1777687200000000000,82,0.3494,54,False,continuity_repair
2068931,will-the-price-of-ethereum-be-between-2400-2500-on-may-1,ETH,True,False,False,63069.17110000002,63069.1711,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068932,bitcoin-above-78k-on-may-1,BTC,True,False,False,96814.11587499993,96814.11587499999,260,249,11,26,25,26,1777402800000000000,1777672800000000000,75,0.3421,50,False,continuity_repair
2068934,bitcoin-above-80k-on-may-1,BTC,True,False,False,5788.000167000001,5788.000167000003,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068935,will-the-price-of-ethereum-be-between-2600-2700-on-may-1,ETH,True,False,False,647.923692,647.923692,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068936,bitcoin-above-82k-on-may-1,BTC,True,False,False,8719.037105000005,8719.037105000005,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068938,bitcoin-above-84k-on-may-1,BTC,True,False,False,97016.481449,97016.48144899996,38,37,1,10,9,10,1777550400000000000,1777687200000000000,38,0.2564,29,False,depth
2068940,will-the-price-of-ethereum-be-greater-than-2800-on-may-1,ETH,True,False,False,0.0,5390.953373,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068941,bitcoin-above-86k-on-may-1,BTC,True,False,False,55369.183639999996,55369.18364,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068942,bitcoin-above-88k-on-may-1,BTC,True,False,False,7089.988888000001,7089.988888000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068959,will-the-price-of-solana-be-less-than-40-on-may-1,SOL,True,False,False,0.0,831.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068965,will-the-price-of-solana-be-between-60-70-on-may-1,SOL,True,False,False,550.0,550.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068968,will-the-price-of-solana-be-between-70-80-on-may-1,SOL,True,False,False,929.0117,929.0117,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068971,will-the-price-of-solana-be-between-80-90-on-may-1,SOL,True,False,False,97.799756,97.799756,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068972,solana-above-40-on-may-1,SOL,True,False,False,0.0,627.165,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068975,will-the-price-of-solana-be-between-90-100-on-may-1,SOL,True,False,False,930.854,930.854,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068981,will-the-price-of-solana-be-between-110-120-on-may-1,SOL,True,False,False,0.0,830.9,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068982,solana-above-70-on-may-1,SOL,True,False,False,621.04,621.04,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068985,will-the-price-of-solana-be-greater-than-130-on-may-1,SOL,True,False,False,0.0,646.22,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068986,solana-above-90-on-may-1,SOL,True,False,False,996.7700809999999,996.770081,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068988,solana-above-110-on-may-1,SOL,True,False,False,0.0,808.585,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068989,solana-above-120-on-may-1,SOL,True,False,False,601.0089999999999,601.0089999999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2068992,solana-above-140-on-may-1,SOL,True,False,False,948.015,948.015,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069010,will-the-price-of-xrp-be-between-1pt00-1pt10-on-may-1,XRP,True,False,False,715.8180000000002,715.8180000000002,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069014,will-the-price-of-xrp-be-between-1pt20-1pt30-on-may-1,XRP,True,False,False,0.0,79.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069016,will-the-price-of-xrp-be-between-1pt30-1pt40-on-may-1,XRP,True,False,False,8261.295544999997,8261.295544999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069025,xrp-above-1pt2-on-may-1,XRP,True,False,False,540.3063749999999,540.306375,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069029,xrp-above-1pt3-on-may-1,XRP,True,False,False,7001.702350000001,7001.702350000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069034,xrp-above-1pt5-on-may-1,XRP,True,False,False,7223.495493999999,7223.495494000002,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069036,xrp-above-1pt7-on-may-1,XRP,True,False,False,547.932569,547.9325690000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069039,xrp-above-1pt9-on-may-1,XRP,True,False,False,80.015,80.015,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069040,xrp-above-2-on-may-1,XRP,True,False,False,0.0,683.992,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2069166,btc-updown-15m-1777132800,BTC,True,True,False,0.0,99861.84879499972,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2072904,btc-updown-5m-1777162200,BTC,True,True,False,0.0,99685.20927199986,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2075399,bitcoin-above-78400-on-april-25-2026-4am-et,BTC,True,True,False,0.0,99.99,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2077178,eth-updown-15m-1777203900,ETH,True,True,False,0.0,9985.042465000002,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078005,eth-updown-15m-1777214700,ETH,True,True,False,0.0,9999.878751000007,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078263,ethereum-above-1900-on-may-2,ETH,True,False,False,6397.828544000001,6397.828544,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078265,ethereum-above-2000-on-may-2,ETH,True,False,False,5568.648672,5568.648671999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078267,ethereum-above-2100-on-may-2,ETH,True,False,False,7741.621486000002,7741.621485999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078269,ethereum-above-2200-on-may-2,ETH,True,False,False,901.893302,901.8933020000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078271,ethereum-above-2300-on-may-2,ETH,True,False,False,793.135365,793.1353649999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078276,ethereum-above-2400-on-may-2,ETH,True,False,False,84152.401624,84152.401624,215,215,0,17,16,17,1777647600000000000,1777726800000000000,22,0.7391,6,False,depth
2078277,ethereum-above-2500-on-may-2,ETH,True,False,False,66425.918526,66425.91852599998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078282,ethereum-above-2700-on-may-2,ETH,True,False,False,0.0,622.979364,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078283,ethereum-above-2800-on-may-2,ETH,True,False,False,0.0,7995.914805999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078291,will-the-price-of-solana-be-less-than-40-on-may-2,SOL,True,False,False,0.0,920.1700000000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078296,will-the-price-of-solana-be-between-70-80-on-may-2,SOL,True,False,False,996.5663329999999,996.5663330000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078297,will-the-price-of-solana-be-between-80-90-on-may-2,SOL,True,False,False,622.08029,622.08029,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078299,will-the-price-of-solana-be-between-100-110-on-may-2,SOL,True,False,False,714.340338,714.340338,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078300,will-the-price-of-solana-be-between-110-120-on-may-2,SOL,True,False,False,935.0,935.0,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078301,bitcoin-above-68k-on-may-2,BTC,True,False,False,62262.599533,62262.59953299999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078303,bitcoin-above-70k-on-may-2,BTC,True,False,False,6616.829967,6616.829967000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078306,bitcoin-above-72k-on-may-2,BTC,True,False,False,89251.04646800002,89251.04646799997,50,47,3,21,19,21,1777561200000000000,1777802400000000000,67,0.3088,47,False,depth
2078307,bitcoin-above-74k-on-may-2,BTC,True,False,False,53450.296046000025,53450.29604599998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078309,bitcoin-above-76k-on-may-2,BTC,True,False,False,8054.958543999997,8054.958544000004,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078310,bitcoin-above-78k-on-may-2,BTC,True,False,False,6229.278712999996,6229.278713000016,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078312,bitcoin-above-80k-on-may-2,BTC,True,False,False,9237.455016,9237.455016000004,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078314,bitcoin-above-82k-on-may-2,BTC,True,False,False,5807.933509999999,5807.93351,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078315,bitcoin-above-84k-on-may-2,BTC,True,False,False,7114.506525999999,7114.506526000002,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078317,bitcoin-above-86k-on-may-2,BTC,True,False,False,984.083999,984.0839989999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078322,will-the-price-of-xrp-be-between-1pt00-1pt10-on-may-2,XRP,True,False,False,52.84,52.84,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078324,will-the-price-of-xrp-be-between-1pt20-1pt30-on-may-2,XRP,True,False,False,5417.989885999999,5417.989886,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078325,will-the-price-of-xrp-be-between-1pt30-1pt40-on-may-2,XRP,True,False,False,85.09,85.09,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078330,will-the-price-of-xrp-be-between-1pt50-1pt60-on-may-2,XRP,True,False,False,0.0,61.87,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078331,will-the-price-of-xrp-be-between-1pt60-1pt70-on-may-2,XRP,True,False,False,6238.91875,6238.918750000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078332,will-the-price-of-xrp-be-between-1pt70-1pt80-on-may-2,XRP,True,False,False,715.998601,715.998601,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078333,will-the-price-of-xrp-be-between-1pt80-1pt90-on-may-2,XRP,True,False,False,80.863,80.863,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078336,will-the-price-of-xrp-be-greater-than-1pt90-on-may-2,XRP,True,False,False,715.324,715.3240000000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078338,solana-above-60-on-may-2,SOL,True,False,False,98.4615,98.4615,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078340,solana-above-70-on-may-2,SOL,True,False,False,0.0,58.93079999999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078341,solana-above-80-on-may-2,SOL,True,False,False,870.1107720000001,870.110772,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078343,solana-above-90-on-may-2,SOL,True,False,False,630.783132,630.783132,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078345,solana-above-110-on-may-2,SOL,True,False,False,0.0,816.029,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078346,solana-above-120-on-may-2,SOL,True,False,False,0.0,531.2925,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078347,solana-above-130-on-may-2,SOL,True,False,False,0.0,912.9769239999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078348,solana-above-140-on-may-2,SOL,True,False,False,0.0,963.5935140000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078356,xrp-above-0pt9-on-may-2,XRP,True,False,False,0.0,848.265,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078360,xrp-above-1pt2-on-may-2,XRP,True,False,False,644.03,644.03,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078362,xrp-above-1pt3-on-may-2,XRP,True,False,False,91.92165000000001,91.92165000000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078363,xrp-above-1pt4-on-may-2,XRP,True,False,False,866.034041,866.034041,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078366,xrp-above-1pt6-on-may-2,XRP,True,False,False,60553.524492,60553.524492,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2078370,xrp-above-1pt9-on-may-2,XRP,True,False,False,0.0,632.3015,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2079311,solana-up-or-down-april-27-2026-3pm-et,SOL,True,False,False,5300.092165000001,5300.092165000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2080718,eth-updown-15m-1777243500,ETH,True,True,False,9973.941555999998,9973.941556,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2080730,bitcoin-up-or-down-april-27-2026-7pm-et,BTC,True,False,False,64.137249,64.137249,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2081390,btc-updown-5m-1777250700,BTC,True,True,False,99762.68977000016,99762.68977,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2083703,eth-updown-5m-1777270800,ETH,True,True,False,9994.979568,9994.979568,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2083722,btc-updown-15m-1777271400,BTC,True,True,False,99995.94437399998,99995.94437399975,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2085538,eth-updown-15m-1777290300,ETH,True,True,False,9992.128601999995,9992.128601999997,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2085550,bitcoin-up-or-down-april-28-2026-8am-et,BTC,True,False,False,7.843136,7.843136,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086777,will-the-price-of-bitcoin-be-less-than-70000-on-may-3,BTC,True,False,False,919.7636119999997,919.7636119999997,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086778,will-the-price-of-bitcoin-be-between-70000-72000-on-may-3,BTC,True,False,False,7597.589042000002,7597.5890420000005,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086779,ethereum-above-1800-on-may-3,ETH,True,False,False,907.655554,907.655554,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086780,will-the-price-of-bitcoin-be-between-72000-74000-on-may-3,BTC,True,False,False,7828.542408999999,7828.542409000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086781,ethereum-above-1900-on-may-3,ETH,True,False,False,549.286,549.286,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086784,will-the-price-of-bitcoin-be-between-76000-78000-on-may-3,BTC,True,False,False,7900.710340000001,7900.7103400000005,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086786,ethereum-above-2100-on-may-3,ETH,True,False,False,953.924114,953.924114,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086787,will-the-price-of-bitcoin-be-between-78000-80000-on-may-3,BTC,True,False,False,64988.262211000074,64988.262211,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086788,ethereum-above-2200-on-may-3,ETH,True,False,False,83490.29131699994,83490.29131700007,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086789,will-the-price-of-bitcoin-be-between-80000-82000-on-may-3,BTC,True,False,False,6472.086110000018,6472.086110000012,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086790,ethereum-above-2300-on-may-3,ETH,True,False,False,75.064208,75.06420800000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086791,will-the-price-of-bitcoin-be-between-82000-84000-on-may-3,BTC,True,False,False,60.7625,60.7625,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086792,ethereum-above-2400-on-may-3,ETH,True,False,False,9746.171702,9746.171702000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086793,will-the-price-of-bitcoin-be-between-84000-86000-on-may-3,BTC,True,False,False,6391.200053,6391.200053,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086796,ethereum-above-2500-on-may-3,ETH,True,False,False,6903.109059999999,6903.10906,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086797,will-the-price-of-bitcoin-be-between-86000-88000-on-may-3,BTC,True,False,False,6408.874465,6408.874465,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086800,will-the-price-of-bitcoin-be-greater-than-88000-on-may-3,BTC,True,False,False,7369.787332999999,7369.787332999998,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086802,ethereum-above-2700-on-may-3,ETH,True,False,False,544.468514,544.4685139999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086828,will-the-price-of-ethereum-be-between-1900-2000-on-may-3,ETH,True,False,False,0.0,66.266954,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086831,will-the-price-of-ethereum-be-between-2000-2100-on-may-3,ETH,True,False,False,991.0120830000001,991.0120830000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086833,will-the-price-of-ethereum-be-between-2100-2200-on-may-3,ETH,True,False,False,7190.886319,7190.886319,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086836,will-the-price-of-ethereum-be-between-2200-2300-on-may-3,ETH,True,False,False,5472.114062999999,5472.114063000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086838,will-the-price-of-ethereum-be-between-2300-2400-on-may-3,ETH,True,False,False,587.437349,587.437349,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086840,will-the-price-of-ethereum-be-between-2400-2500-on-may-3,ETH,True,False,False,87.06111,87.06111,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086843,bitcoin-above-68k-on-may-3,BTC,True,False,False,65299.76489499999,65299.764895,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086844,will-the-price-of-ethereum-be-between-2500-2600-on-may-3,ETH,True,False,False,58.33,58.33,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086848,bitcoin-above-70k-on-may-3,BTC,True,False,False,89848.10442500001,89848.10442500006,19,19,0,9,9,9,1777320000000000000,1777831200000000000,142,0.0629,134,False,depth
2086849,will-the-price-of-ethereum-be-between-2600-2700-on-may-3,ETH,True,False,False,856.96,856.96,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086851,bitcoin-above-72k-on-may-3,BTC,True,False,False,57143.94930600003,57143.949306000046,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086854,bitcoin-above-74k-on-may-3,BTC,True,False,False,74654.870424,74654.87042400001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086858,bitcoin-above-76k-on-may-3,BTC,True,False,False,85320.37862499998,85320.37862499992,14,14,0,8,8,8,1777651200000000000,1777813200000000000,45,0.1739,38,False,depth
2086861,solana-up-or-down-on-april-28-2026,SOL,True,False,False,57.659478,57.659478,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086864,bitcoin-above-80k-on-may-3,BTC,True,False,False,920.9250319999992,920.9250319999996,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086866,bitcoin-above-82k-on-may-3,BTC,True,False,False,9708.317973000003,9708.317973000007,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086869,bitcoin-above-86k-on-may-3,BTC,True,False,False,87631.686461,87631.68646099998,5,4,1,3,3,3,1777626000000000000,1777752000000000000,35,0.0833,33,False,depth
2086889,will-the-price-of-solana-be-less-than-40-on-may-3,SOL,True,False,False,0.0,709.49,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086897,will-the-price-of-solana-be-between-80-90-on-may-3,SOL,True,False,False,830.7606310000001,830.7606310000001,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086902,solana-above-50-on-may-3,SOL,True,False,False,0.0,84.554142,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086903,will-the-price-of-solana-be-between-110-120-on-may-3,SOL,True,False,False,809.9889999999999,809.9889999999999,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
2086906,solana-above-60-on-may-3,SOL,True,False,False,6660.030142,6660.030142,0,0,0,0,0,0,,,0,0.0000,0,False,breadth
