rank,asset,symbol,market_id,market_slug,token_id,question,horizon_hours,segment_type,segment_value,combined_regime,simplicity,sample_count,train_samples,test_samples,learned_direction,train_direction_match_rate,test_direction_match_rate,train_average_forward_return,test_average_forward_return,train_win_rate,test_win_rate,full_correlation,train_correlation,test_correlation,train_test_direction_match,stability,baseline_test_average_forward_return,test_improvement_over_baseline,score,grade,filter_reason
49,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",1,funding_direction,negative,,1.0,324,194,130,-1,0.5,0.0,5.179653952343325e-05,0.0,0.10824742268041238,0.0,0.028169069260236032,0.03611265992025571,nan,False,0.0,0.0,0.0,2.2,WEAK,train_test_direction_mismatch
50,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",4,funding_direction,negative,,1.0,321,192,129,-1,0.5952380952380952,0.0,0.0002975135694666066,0.0,0.13020833333333334,0.0,-0.12512008339580633,-0.14568513389419832,nan,False,0.0,0.0,0.0,2.2,WEAK,train_test_direction_mismatch
51,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",1,funding_intensity,low,,1.0,314,188,126,-1,0.5681818181818182,0.0,8.489873184584482e-05,0.0,0.13297872340425532,0.0,0.01755000787934967,0.023438315893430737,nan,False,0.0,0.0,0.0,2.2,WEAK,train_test_direction_mismatch
52,BTC,BTCUSDT,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,"MicroStrategy sells any Bitcoin by December 31, 2026?",4,funding_intensity,low,,1.0,311,186,125,-1,0.5454545454545454,0.0,0.00022106693831009392,0.0,0.12903225806451613,0.0,-0.08906122657678102,-0.10151103724451158,nan,False,0.0,0.0,0.0,2.2,WEAK,train_test_direction_mismatch
53,BTC,BTCUSDT,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",1,funding_direction,negative,,1.0,310,186,124,1,0.5128205128205128,0.0,1.7678042456353096e-05,-4.759731928590347e-05,0.10752688172043011,0.0,0.09507221375074541,0.12095859522081415,-0.0793917487191586,False,0.015878349743831722,-4.759731928590347e-05,0.0,2.2158783497438317,WEAK,train_test_direction_mismatch
54,BTC,BTCUSDT,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",1,funding_intensity,low,,1.0,310,186,124,1,0.5128205128205128,0.0,1.7678042456353096e-05,-4.759731928590347e-05,0.10752688172043011,0.0,0.09507221375074541,0.12095859522081415,-0.0793917487191586,False,0.015878349743831722,-4.759731928590347e-05,0.0,2.2158783497438317,WEAK,train_test_direction_mismatch
55,BTC,BTCUSDT,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",4,funding_direction,negative,,1.0,307,184,123,-1,0.5641025641025641,0.5,6.737874488865915e-05,-8.064565463677572e-06,0.11956521739130435,0.016260162601626018,0.03258797356995961,0.041742308447866514,-0.007252451224193559,False,0.0014504902448387118,-8.064565463677572e-06,0.0,2.201450490244839,WEAK,train_test_direction_mismatch
56,BTC,BTCUSDT,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,"Will Bitcoin dip to $35,000 in April?",4,funding_intensity,low,,1.0,307,184,123,-1,0.5641025641025641,0.5,6.737874488865915e-05,-8.064565463677572e-06,0.11956521739130435,0.016260162601626018,0.03258797356995961,0.041742308447866514,-0.007252451224193559,False,0.0014504902448387118,-8.064565463677572e-06,0.0,2.201450490244839,WEAK,train_test_direction_mismatch
57,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,1,funding_direction,negative,,1.0,275,165,110,1,0.543859649122807,0.3181818181818182,0.00023284380929439468,-8.449200493151631e-05,0.37575757575757573,0.12727272727272726,0.0839430600304071,0.10267307381598187,-0.17318531415737226,False,0.020534614763196374,-8.449200493151631e-05,0.0,2.2205346147631966,WEAK,train_test_direction_mismatch
58,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,1,funding_intensity,low,,1.0,275,165,110,1,0.543859649122807,0.3181818181818182,0.00023284380929439468,-8.449200493151631e-05,0.37575757575757573,0.12727272727272726,0.0839430600304071,0.10267307381598187,-0.17318531415737226,False,0.020534614763196374,-8.449200493151631e-05,0.0,2.2205346147631966,WEAK,train_test_direction_mismatch
59,ETH,ETHUSDT,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,"Will Ethereum dip to $2,000 in April?",24,funding_direction,negative,,1.0,274,164,110,-1,0.48026315789473684,0.45263157894736844,0.0002468718839602265,-6.069739919718457e-05,0.4451219512195122,0.39090909090909093,0.006843212910532772,0.006036391719060469,0.012591295020039505,False,0.30120727834381206,-6.069739919718457e-05,0.0,2.5012072783438124,WEAK,train_test_direction_mismatch
60,ETH,ETHUSDT,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,"Will Ethereum dip to $2,000 in April?",24,funding_intensity,low,,1.0,274,164,110,-1,0.48026315789473684,0.45263157894736844,0.0002468718839602265,-6.069739919718457e-05,0.4451219512195122,0.39090909090909093,0.006843212910532772,0.006036391719060469,0.012591295020039505,False,0.30120727834381206,-6.069739919718457e-05,0.0,2.5012072783438124,WEAK,train_test_direction_mismatch
61,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,4,funding_direction,negative,,1.0,272,163,109,1,0.5446428571428571,0.4,0.00025967456995953166,-0.00036601857175549393,0.37423312883435583,0.1651376146788991,0.07909810293234645,0.0919168976815658,-0.05689130071352079,False,0.011378260142704159,-0.00036601857175549393,0.0,2.2113782601427046,WEAK,train_test_direction_mismatch
62,XRP,XRPUSDT,1823902,will-xrp-reach-2-in-april-2026,67556301124097607260152199396403959080839673893054926374870558197278260784915,Will XRP reach $2.00 in April?,4,funding_intensity,low,,1.0,272,163,109,1,0.5446428571428571,0.4,0.00025967456995953166,-0.00036601857175549393,0.37423312883435583,0.1651376146788991,0.07909810293234645,0.0919168976815658,-0.05689130071352079,False,0.011378260142704159,-0.00036601857175549393,0.0,2.2113782601427046,WEAK,train_test_direction_mismatch
63,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",1,funding_direction,negative,,1.0,268,160,108,-1,0.4444444444444444,0.0,3.369739443097041e-05,-3.974159682149662e-05,0.025,0.0,-0.06415851146136048,-0.07935561976614684,0.13586548639167179,False,0.015871123953229368,-3.974159682149662e-05,0.0,2.2158711239532294,WEAK,train_test_direction_mismatch
64,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",1,funding_intensity,low,,1.0,268,160,108,-1,0.4444444444444444,0.0,3.369739443097041e-05,-3.974159682149662e-05,0.025,0.0,-0.06415851146136048,-0.07935561976614684,0.13586548639167179,False,0.015871123953229368,-3.974159682149662e-05,0.0,2.2158711239532294,WEAK,train_test_direction_mismatch
65,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",1,funding_direction,negative,,1.0,268,160,108,1,0.4642857142857143,0.0,6.741690801988651e-05,-8.499204778125352e-06,0.08125,0.0,0.03975949568726719,0.051606076603039355,-0.031431499774363846,False,0.00628629995487277,-8.499204778125352e-06,0.0,2.206286299954873,WEAK,train_test_direction_mismatch
66,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",1,funding_intensity,low,,1.0,268,160,108,1,0.4642857142857143,0.0,6.741690801988651e-05,-8.499204778125352e-06,0.08125,0.0,0.03975949568726719,0.051606076603039355,-0.031431499774363846,False,0.00628629995487277,-8.499204778125352e-06,0.0,2.206286299954873,WEAK,train_test_direction_mismatch
67,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",4,funding_direction,negative,,1.0,265,159,106,-1,0.5357142857142857,0.0,5.658084212115037e-05,-8.094221879192481e-07,0.09433962264150944,0.0,-0.029725663241454533,-0.031033750065480176,-0.0010717759367586718,False,0.30021435518735173,-8.094221879192481e-07,0.0,2.500214355187352,WEAK,train_test_direction_mismatch
68,BTC,BTCUSDT,1823786,will-bitcoin-dip-to-30k-in-april-2026-724-192,84771301702351303074871180279903621715509085776274806851229789863791098403148,"Will Bitcoin dip to $30,000 in April?",4,funding_intensity,low,,1.0,265,159,106,-1,0.5357142857142857,0.0,5.658084212115037e-05,-8.094221879192481e-07,0.09433962264150944,0.0,-0.029725663241454533,-0.031033750065480176,-0.0010717759367586718,False,0.30021435518735173,-8.094221879192481e-07,0.0,2.500214355187352,WEAK,train_test_direction_mismatch
69,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",4,funding_direction,negative,,1.0,265,159,106,1,0.5555555555555556,0.0,1.0006321808990182e-05,-1.93645355212828e-05,0.031446540880503145,0.0,0.0007363698454995075,0.0014279468132559064,-0.07048269016677684,False,0.0002855893626511813,-1.93645355212828e-05,0.0,2.200285589362651,WEAK,train_test_direction_mismatch
70,BTC,BTCUSDT,1823769,will-bitcoin-reach-150k-in-april-2026,77276629954845974131206708639482331195080176051253233339450147891178665959820,"Will Bitcoin reach $150,000 in April?",4,funding_intensity,low,,1.0,265,159,106,1,0.5555555555555556,0.0,1.0006321808990182e-05,-1.93645355212828e-05,0.031446540880503145,0.0,0.0007363698454995075,0.0014279468132559064,-0.07048269016677684,False,0.0002855893626511813,-1.93645355212828e-05,0.0,2.200285589362651,WEAK,train_test_direction_mismatch
71,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",1,funding_direction,negative,,1.0,264,158,106,1,0.5483870967741935,0.4,0.00011714093565790365,-0.0005720809054291516,0.43037974683544306,0.22641509433962265,-0.016549076062267333,-0.008097349183188699,-0.10238358014156958,False,0.30161946983663773,-0.0005720809054291516,0.0,2.501619469836638,WEAK,train_test_direction_mismatch
72,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",1,funding_intensity,low,,1.0,264,158,106,1,0.5483870967741935,0.4,0.00011714093565790365,-0.0005720809054291516,0.43037974683544306,0.22641509433962265,-0.016549076062267333,-0.008097349183188699,-0.10238358014156958,False,0.30161946983663773,-0.0005720809054291516,0.0,2.501619469836638,WEAK,train_test_direction_mismatch
73,ETH,ETHUSDT,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,funding_direction,negative,,1.0,264,158,106,-1,0.5576923076923077,0.4897959183673469,0.00022652119069833994,-0.0001393265965831641,0.3670886075949367,0.22641509433962265,-0.03715291144447523,-0.04698757839438642,0.08304378760808426,False,0.009397515678877285,-0.0001393265965831641,0.0,2.2093975156788774,WEAK,train_test_direction_mismatch
74,ETH,ETHUSDT,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",4,funding_intensity,low,,1.0,264,158,106,-1,0.5576923076923077,0.4897959183673469,0.00022652119069833994,-0.0001393265965831641,0.3670886075949367,0.22641509433962265,-0.03715291144447523,-0.04698757839438642,0.08304378760808426,False,0.009397515678877285,-0.0001393265965831641,0.0,2.2093975156788774,WEAK,train_test_direction_mismatch
75,BTC,BTCUSDT,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",24,funding_direction,negative,,1.0,255,153,102,1,0.5208333333333334,0.3333333333333333,0.00010277448698202022,-5.939855915269449e-05,0.16339869281045752,0.00980392156862745,-0.029364225559007622,-0.027575422925217717,-0.12316872428843634,False,0.3055150845850435,-5.939855915269449e-05,0.0,2.505515084585044,WEAK,train_test_direction_mismatch
76,BTC,BTCUSDT,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,"Will Bitcoin dip to $40,000 in April?",24,funding_intensity,low,,1.0,255,153,102,1,0.5208333333333334,0.3333333333333333,0.00010277448698202022,-5.939855915269449e-05,0.16339869281045752,0.00980392156862745,-0.029364225559007622,-0.027575422925217717,-0.12316872428843634,False,0.3055150845850435,-5.939855915269449e-05,0.0,2.505515084585044,WEAK,train_test_direction_mismatch
77,ETH,ETHUSDT,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",24,funding_direction,negative,,1.0,244,146,98,-1,0.5510204081632653,0.3953488372093023,0.00024183743150235518,-5.194173034575717e-05,0.3698630136986301,0.17346938775510204,0.0454441258377361,0.050908982565441456,-0.007545273204235402,False,0.0015090546408470804,-5.194173034575717e-05,0.0,2.201509054640847,WEAK,train_test_direction_mismatch
78,ETH,ETHUSDT,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,"Will Ethereum dip to $1,800 in April?",24,funding_intensity,low,,1.0,244,146,98,-1,0.5510204081632653,0.3953488372093023,0.00024183743150235518,-5.194173034575717e-05,0.3698630136986301,0.17346938775510204,0.0454441258377361,0.050908982565441456,-0.007545273204235402,False,0.0015090546408470804,-5.194173034575717e-05,0.0,2.201509054640847,WEAK,train_test_direction_mismatch
79,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",24,funding_direction,negative,,1.0,241,144,97,1,0.5454545454545454,0.46296296296296297,0.0007883301219841685,-0.00019020688276241238,0.4166666666666667,0.25773195876288657,0.00790048589573245,0.011917617004061291,-0.04642961879992632,False,0.0023835234008122586,-0.00019020688276241238,0.0,2.2023835234008122,WEAK,train_test_direction_mismatch
80,ETH,ETHUSDT,1823796,will-ethereum-reach-2600-in-april-2026,50308948122998050994686144925841639946050360545921215447281194779092729393480,"Will Ethereum reach $2,600 in April?",24,funding_intensity,low,,1.0,241,144,97,1,0.5454545454545454,0.46296296296296297,0.0007883301219841685,-0.00019020688276241238,0.4166666666666667,0.25773195876288657,0.00790048589573245,0.011917617004061291,-0.04642961879992632,False,0.0023835234008122586,-0.00019020688276241238,0.0,2.2023835234008122,WEAK,train_test_direction_mismatch
81,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",1,funding_intensity,low,,1.0,60,36,24,-1,0.5,0.0,0.00016178616675671832,0.0,0.027777777777777776,0.0,-0.055492996280407846,-0.09447768824365628,nan,False,0.0,0.0,0.0,1.8,WEAK,train_test_direction_mismatch
82,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",4,funding_intensity,low,,1.0,57,34,23,-1,0.5,0.0,6.6311528503672675e-06,0.0,0.029411764705882353,0.0,0.002588868525165771,-0.030046858004376273,nan,False,0.0,0.0,0.0,1.7699999999999998,WEAK,train_test_direction_mismatch
83,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,1,funding_direction,negative,,1.0,55,33,22,1,0.56,0.4375,0.0011236817369903744,-0.0015446417153537125,0.42424242424242425,0.3181818181818182,-0.004541742235466078,0.09994552551692783,-0.06111228675531871,False,0.012222457351063743,-0.0015446417153537125,0.0,1.7622224573510636,WEAK,train_test_direction_mismatch
84,SOL,SOLUSDT,1938186,solana-above-90-on-april-17,78049396186231898492663494001134050059411966497302094454855717401716270526313,Will the price of Solana be above $90 on April 17?,1,funding_intensity,high,,1.0,55,33,22,1,0.56,0.4375,0.0011236817369903744,-0.0015446417153537125,0.42424242424242425,0.3181818181818182,-0.004541742235466078,0.09994552551692783,-0.06111228675531871,False,0.012222457351063743,-0.0015446417153537125,0.0,1.7622224573510636,WEAK,train_test_direction_mismatch
85,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",1,funding_intensity,normal,,1.0,38,22,16,1,1.0,0.0,0.0001793332094079829,0.0,0.045454545454545456,0.0,0.12860583957385122,0.18320240933251025,nan,False,0.0,0.0,0.0,1.5799999999999998,WEAK,train_test_direction_mismatch
86,ETH,ETHUSDT,1473059,will-ethereum-reach-3200-in-march-2026,109032826224197715026334794225382473216036340732102671964821699411734124191297,"Will Ethereum reach $3,200 in March?",4,funding_intensity,normal,,1.0,38,22,16,1,1.0,0.0,0.00016166666887610932,0.0,0.045454545454545456,0.0,0.06493454718553635,0.17525020950350187,nan,False,0.0,0.0,0.0,1.5799999999999998,WEAK,train_test_direction_mismatch
87,BTC,BTCUSDT,701494,will-bitcoin-reach-120000-by-december-31-2026-625-425-562,65965214225073605704712365855887384729237451947822407248598722221769498441791,"Will Bitcoin reach $120,000 by December 31, 2026?",24,funding_direction,negative,,1.0,283,169,114,1,0.5555555555555556,0.38461538461538464,7.523481009718977e-05,-0.0001517301437823385,0.17751479289940827,0.043859649122807015,0.00044245553150119984,0.009849616693707892,-0.059022508400652506,False,0.0019699233387415784,-0.00015041075122770948,-1.3193925546290265e-06,2.201969923338742,WEAK,train_test_direction_mismatch
88,BTC,BTCUSDT,1393070,will-bitcoin-reach-1000000-by-december-31-2026-946,18571303954259773157233385333455041418270179723020753158306812650937565180666,"Will Bitcoin reach $1,000,000 by December 31, 2026?",24,funding_intensity,low,,1.0,481,288,193,1,0.5,0.3333333333333333,4.835152458414667e-05,-3.94956231202004e-05,0.05555555555555555,0.010362694300518135,0.028765604996481748,0.05158886808656814,-0.02451364134817389,False,0.004902728269634778,-3.755002592216097e-05,-1.9455971980394292e-06,2.204902728269635,WEAK,train_test_direction_mismatch
