rank,asset,market_id,market_slug,token_id,horizon_hours,feature_name,segment_type,segment_value,final_grade,retained_after_dedup,rejection_reasons,sample_count,test_samples,unique_flow_hours,active_wallet_coverage,non_zero_net_flow_coverage,test_improvement_over_baseline,net_test_improvement_after_cost,test_win_rate,stability
230,BTC,824952,microstrategy-sells-any-bitcoin-by-december-31-2026,111128191581505463501777127559667396812474366956707382672202929745167742497287,1,flow_momentum_4h,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,371,149,8,1.0,1.0,0.0017600429526809834,-0.0022399570473190166,0.47651006711409394,0.0
231,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,large_trade_count,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,7,3,5,1.0,1.0,0.0017577920944893855,-0.002242207905510615,0.6666666666666666,0.8602271178463734
232,ETH,1299187,megaeth-market-cap-fdv-1pt5b-one-day-after-launch-371-844-879-681,59361386662140736273790755583050126642583489495616165418126619457111736694733,1,whale_flow_score,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count,7,3,5,1.0,1.0,0.0017577920944893855,-0.002242207905510615,0.6666666666666666,0.8602271178463734
233,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,1,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_win_rate,306,123,14,1.0,1.0,0.0017507274649554412,-0.002249272535044559,0.5447154471544715,0.8054257998922405
234,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_win_rate,306,123,14,1.0,1.0,0.0017507274649554412,-0.002249272535044559,0.5447154471544715,0.8054257998922405
235,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_win_rate,306,123,14,1.0,1.0,0.0017507274649554412,-0.002249272535044559,0.5447154471544715,0.8054257998922405
236,ETH,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,4,whale_flow_score,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior,105,42,8,1.0,1.0,0.001742993166430527,-0.0022570068335694728,0.6666666666666666,0.51388975991306
237,ETH,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,4,whale_flow_score,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior,105,42,8,1.0,1.0,0.001742993166430527,-0.0022570068335694728,0.6666666666666666,0.51388975991306
238,ETH,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,4,whale_flow_score,copy_flow_bucket,absent,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior,105,42,8,1.0,1.0,0.001742993166430527,-0.0022570068335694728,0.6666666666666666,0.51388975991306
239,ETH,1383662,will-megaeth-launch-a-token-by-june-30-2026-676-993-477,29601542826076048097538062468538667893425689293490219370577801090612691914945,4,whale_flow_score,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior,105,42,8,1.0,1.0,0.001742993166430527,-0.0022570068335694728,0.6666666666666666,0.51388975991306
240,ETH,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,24,large_trade_count,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,18,8,2,1.0,1.0,0.0017364063645588393,-0.002263593635441161,0.625,0.5
241,ETH,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,24,whale_flow_score,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,18,8,2,1.0,1.0,0.0017364063645588393,-0.002263593635441161,0.625,0.5
242,BTC,1823785,will-bitcoin-dip-to-35k-in-april-2026-269-515,55866919730905441060316639913713252112909337594136306040264616999652467664982,1,flow_momentum_4h,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;weak_win_rate,161,65,8,1.0,1.0,0.0017329312494514036,-0.0022670687505485965,0.49230769230769234,0.8007075653073861
243,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,buy_volume_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
244,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,buy_volume_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
245,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,buy_volume_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
246,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,buy_volume_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
247,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
248,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,abs_net_flow_usdc,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5037170017045682
249,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,unique_active_wallets,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,367,147,18,1.0,1.0,0.001708788915025934,-0.002291211084974066,0.46938775510204084,0.5
250,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,large_trade_count,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
251,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,whale_flow_score,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
252,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,large_trade_count,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
253,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,large_trade_count,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
254,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,large_trade_count,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
255,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,whale_flow_score,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
256,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,whale_flow_score,flow_direction,buy_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
257,ETH,1823800,will-ethereum-dip-to-1800-in-april-2026,88623813947148129759226599572615258910454701043061032464667581751883927272067,4,whale_flow_score,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,21,9,2,1.0,1.0,0.0017034747224579294,-0.0022965252775420707,0.7777777777777778,0.5
258,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,abs_net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036489495585428
259,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,abs_net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036489495585428
260,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,abs_net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036489495585428
261,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,net_flow_usdc,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036483245286055
262,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,net_flow_usdc,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036483245286055
263,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,net_flow_usdc,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5036483245286055
264,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,unique_active_wallets,all,all,REJECTED,True,improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5
265,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,unique_active_wallets,active_wallet_bucket,high,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5
266,BTC,1823784,will-bitcoin-dip-to-40k-in-april-2026-795-619,98951083891762751529749372132438032148715175020829409124970659708693351854318,1,unique_active_wallets,whale_flow_bucket,normal,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;unstable_train_test_behavior;weak_win_rate,368,148,19,1.0,1.0,0.0016967439171034731,-0.002303256082896527,0.46621621621621623,0.5
267,BTC,1823776,will-bitcoin-reach-80k-in-april-2026-794,22893138393795740138249503228269517733051888602506683062209713465144747482167,4,flow_momentum_4h,copy_flow_bucket,present,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,8,4,6,1.0,1.0,0.001692927812557462,-0.0023070721874425383,0.75,0.6028400949276549
268,ETH,1823799,will-ethereum-dip-to-2000-in-april-2026,115443844896518160070261607488184121309794437412699113546532889479676113001808,4,flow_momentum_24h,flow_direction,sell_dominant,REJECTED,False,duplicate_segment_competition;improvement_below_cost_buffer;insufficient_unique_flow_hours;low_sample_count;unstable_train_test_behavior,41,17,11,1.0,1.0,0.0016786174889590845,-0.0023213825110409156,0.6470588235294118,0.5007313429544411
